code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,TMA1,TMA2,TMA3,TMA4,TMA5,TMA6,week_-4,week_-3,week_-2,week_-1,week_0,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,week_18,week_19,week_20,week_21,week_22,week_23,week_24,week_25,week_26,week_27,week_28,week_29,week_30,week_31,week_32,week_33,week_34,week_35,week_36,week_37,week_minus_4_homepage,week_minus_4_resource,week_minus_4_subpage,week_minus_4_oucontent,week_minus_4_url,week_minus_4_glossary,week_minus_3_homepage,week_minus_3_oucontent,week_minus_3_resource,week_minus_3_subpage,week_minus_3_url,week_minus_3_externalquiz,week_minus_3_glossary,week_minus_3_forumng,week_minus_3_oucollaborate,week_minus_3_ouwiki,week_minus_2_forumng,week_minus_2_homepage,week_minus_2_subpage,week_minus_2_url,week_minus_2_externalquiz,week_minus_2_oucontent,week_minus_2_oucollaborate,week_minus_2_resource,week_minus_2_ouwiki,week_minus_2_glossary,week_minus_1_forumng,week_minus_1_homepage,week_minus_1_oucollaborate,week_minus_1_oucontent,week_minus_1_subpage,week_minus_1_url,week_minus_1_resource,week_minus_1_externalquiz,week_minus_1_ouwiki,week_minus_1_glossary,week_0_externalquiz,week_0_forumng,week_0_homepage,week_0_oucollaborate,week_0_oucontent,week_0_ouwiki,week_0_resource,week_0_subpage,week_0_url,week_0_glossary,week_1_forumng,week_1_homepage,week_1_oucollaborate,week_1_oucontent,week_1_resource,week_1_subpage,week_1_url,week_1_externalquiz,week_1_ouwiki,week_1_glossary,week_2_homepage,week_2_oucontent,week_2_url,week_2_forumng,week_2_resource,week_2_subpage,week_2_externalquiz,week_2_ouwiki,week_2_oucollaborate,week_2_glossary,week_3_externalquiz,week_3_homepage,week_3_oucontent,week_3_resource,week_3_subpage,week_3_url,week_3_forumng,week_3_ouwiki,week_3_glossary,week_3_oucollaborate,week_4_externalquiz,week_4_homepage,week_4_oucontent,week_4_resource,week_4_subpage,week_4_url,week_4_forumng,week_4_ouwiki,week_4_glossary,week_4_oucollaborate,week_5_homepage,week_5_oucollaborate,week_5_oucontent,week_5_resource,week_5_subpage,week_5_url,week_5_forumng,week_5_ouwiki,week_5_externalquiz,week_5_glossary,week_6_forumng,week_6_homepage,week_6_oucollaborate,week_6_oucontent,week_6_ouwiki,week_6_subpage,week_6_resource,week_6_url,week_6_externalquiz,week_6_glossary,week_7_homepage,week_7_oucontent,week_7_resource,week_7_subpage,week_7_forumng,week_7_oucollaborate,week_7_url,week_7_ouwiki,week_7_externalquiz,week_7_glossary,week_8_homepage,week_8_subpage,week_8_forumng,week_8_oucontent,week_8_ouwiki,week_8_resource,week_8_url,week_8_externalquiz,week_8_glossary,week_8_oucollaborate,week_9_homepage,week_9_forumng,week_9_oucontent,week_9_url,week_9_externalquiz,week_9_subpage,week_9_resource,week_9_oucollaborate,week_9_glossary,week_9_ouwiki,week_10_externalquiz,week_10_homepage,week_10_oucontent,week_10_resource,week_10_subpage,week_10_url,week_10_forumng,week_10_oucollaborate,week_10_glossary,week_10_ouwiki,week_11_homepage,week_11_resource,week_11_subpage,week_11_forumng,week_11_oucontent,week_11_url,week_11_externalquiz,week_11_oucollaborate,week_11_ouwiki,week_11_glossary,week_12_externalquiz,week_12_homepage,week_12_oucontent,week_12_resource,week_12_subpage,week_12_url,week_12_forumng,week_12_oucollaborate,week_12_glossary,week_12_ouwiki,week_13_forumng,week_13_homepage,week_13_resource,week_13_subpage,week_13_url,week_13_oucontent,week_13_externalquiz,week_13_oucollaborate,week_13_ouwiki,week_13_glossary,week_14_homepage,week_14_oucontent,week_14_resource,week_14_forumng,week_14_subpage,week_14_url,week_14_externalquiz,week_14_oucollaborate,week_14_ouwiki,week_14_glossary,week_15_homepage,week_15_resource,week_15_subpage,week_15_forumng,week_15_oucontent,week_15_url,week_15_ouwiki,week_15_oucollaborate,week_15_externalquiz,week_15_glossary,week_16_homepage,week_16_subpage,week_16_url,week_16_forumng,week_16_oucollaborate,week_16_resource,week_16_oucontent,week_16_externalquiz,week_16_ouwiki,week_16_glossary,week_17_homepage,week_17_forumng,week_17_subpage,week_17_url,week_17_oucontent,week_17_resource,week_17_ouwiki,week_17_externalquiz,week_17_oucollaborate,week_17_glossary,week_18_homepage,week_18_oucontent,week_18_resource,week_18_subpage,week_18_forumng,week_18_glossary,week_18_ouwiki,week_18_url,week_18_externalquiz,week_18_oucollaborate,week_19_forumng,week_19_homepage,week_19_subpage,week_19_glossary,week_19_oucontent,week_19_ouwiki,week_19_resource,week_19_url,week_19_externalquiz,week_19_oucollaborate,week_20_homepage,week_20_oucontent,week_20_resource,week_20_forumng,week_20_ouwiki,week_20_subpage,week_20_url,week_20_externalquiz,week_20_glossary,week_20_oucollaborate,week_21_homepage,week_21_forumng,week_21_ouwiki,week_21_resource,week_21_subpage,week_21_externalquiz,week_21_oucontent,week_21_url,week_21_glossary,week_21_oucollaborate,week_22_forumng,week_22_homepage,week_22_ouwiki,week_22_resource,week_22_subpage,week_22_url,week_22_oucontent,week_22_oucollaborate,week_22_externalquiz,week_22_glossary,week_23_forumng,week_23_homepage,week_23_resource,week_23_subpage,week_23_ouwiki,week_23_oucontent,week_23_url,week_23_externalquiz,week_23_oucollaborate,week_23_glossary,week_24_homepage,week_24_oucontent,week_24_subpage,week_24_forumng,week_24_externalquiz,week_24_resource,week_24_url,week_24_ouwiki,week_24_glossary,week_24_oucollaborate,week_25_homepage,week_25_oucontent,week_25_subpage,week_25_url,week_25_forumng,week_25_resource,week_25_glossary,week_25_ouwiki,week_25_oucollaborate,week_25_externalquiz,week_26_homepage,week_26_forumng,week_26_resource,week_26_subpage,week_26_url,week_26_externalquiz,week_26_oucontent,week_26_ouwiki,week_26_glossary,week_26_oucollaborate,week_27_homepage,week_27_resource,week_27_subpage,week_27_oucontent,week_27_forumng,week_27_url,week_27_externalquiz,week_27_ouwiki,week_27_oucollaborate,week_27_glossary,week_28_homepage,week_28_oucontent,week_28_resource,week_28_subpage,week_28_forumng,week_28_url,week_28_oucollaborate,week_28_externalquiz,week_28_ouwiki,week_28_glossary,week_29_homepage,week_29_resource,week_29_subpage,week_29_url,week_29_oucontent,week_29_forumng,week_29_externalquiz,week_29_oucollaborate,week_29_ouwiki,week_29_glossary,week_30_homepage,week_30_resource,week_30_subpage,week_30_forumng,week_30_externalquiz,week_30_oucollaborate,week_30_url,week_30_oucontent,week_30_glossary,week_30_ouwiki,week_31_homepage,week_31_resource,week_31_subpage,week_31_externalquiz,week_31_forumng,week_31_url,week_31_oucollaborate,week_31_oucontent,week_31_glossary,week_31_ouwiki,week_32_externalquiz,week_32_forumng,week_32_homepage,week_32_resource,week_32_subpage,week_32_oucollaborate,week_32_url,week_32_glossary,week_32_oucontent,week_32_ouwiki,week_33_externalquiz,week_33_homepage,week_33_subpage,week_33_forumng,week_33_oucontent,week_33_resource,week_33_oucollaborate,week_33_url,week_33_ouwiki,week_33_glossary,week_34_homepage,week_34_oucollaborate,week_34_resource,week_34_subpage,week_34_forumng,week_34_url,week_34_externalquiz,week_34_oucontent,week_34_ouwiki,week_34_glossary,week_35_forumng,week_35_homepage,week_35_url,week_35_resource,week_35_subpage,week_35_oucontent,week_35_externalquiz,week_35_oucollaborate,week_35_glossary,week_36_homepage,week_36_forumng,week_36_subpage,week_36_url,week_36_externalquiz,week_36_resource,week_36_oucontent,week_36_oucollaborate,week_36_ouwiki,week_36_glossary,week_37_homepage,week_37_resource,week_37_subpage,week_37_forumng,week_37_url,week_37_externalquiz,week_37_oucontent,week_37_ouwiki,week_37_oucollaborate
DDD,2014J,699417,M,Scotland,Lower Than A Level,80-90%,0-35,0,60,FALSE,Pass,65,90,93,87,82,75,0,0,0,9,28,80,44,117,95,57,74,0,22,47,2,0,1,26,0,81,43,1,9,1,64,6,0,39,0,65,0,28,39,11,15,0,0,105,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,12,0,9,0,4,3,0,0,22,23,5,16,1,11,0,2,0,0,8,19,0,14,1,2,0,0,0,0,0,33,15,0,2,0,54,0,13,0,0,33,6,3,16,7,29,0,0,1,14,0,12,2,4,5,20,0,0,0,28,19,0,25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,17,0,0,0,0,0,0,9,13,19,0,0,1,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,11,18,27,0,0,0,0,3,9,0,0,14,0,4,16,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,39,1,12,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,30,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,11,8,0,0,0,0,0,10,5,0,0,22,0,2,0,0,0,4,0,0,0,0,7,0,0,0,0,6,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,49,2,3,5,0,0,21,13,2,11,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,1078701,F,South West Region,HE Qualification,40-50%,35-55,0,90,FALSE,Pass,95,95,90,98,81,46,7,13,16,73,115,128,51,81,70,98,142,96,79,56,24,15,14,44,17,111,42,28,44,27,48,26,15,10,46,0,52,23,56,16,21,9,46,45,95,0,15,0,6,1,0,0,0,0,5,1,3,4,0,0,0,0,0,0,6,9,0,1,0,0,0,0,0,0,52,17,0,0,3,0,1,0,0,0,1,65,31,1,7,0,2,8,0,0,78,46,3,0,0,1,0,0,0,0,14,0,0,15,2,18,2,0,0,0,0,23,7,1,11,3,36,0,0,0,0,24,0,0,7,1,38,0,0,0,31,1,0,6,13,4,43,0,0,0,78,35,0,5,0,17,5,2,0,0,27,0,1,2,60,6,0,0,0,0,23,20,32,0,0,1,2,1,0,0,15,33,2,0,0,6,0,0,0,0,0,6,0,0,0,0,18,0,0,0,3,0,0,12,0,0,0,0,0,0,0,6,0,0,0,1,7,0,0,0,29,15,0,0,0,0,0,0,0,0,5,0,0,8,3,1,0,0,0,0,27,3,7,67,2,1,0,2,2,0,20,2,0,18,0,0,2,0,0,0,9,19,0,0,0,0,0,0,0,0,13,1,3,9,16,0,0,2,0,0,11,8,4,0,1,0,3,0,0,0,14,1,1,23,0,8,1,0,0,0,10,14,0,0,2,0,0,0,0,0,7,4,0,0,2,0,2,0,0,0,7,3,0,0,0,0,0,0,0,0,13,0,3,23,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,6,38,1,4,0,0,2,0,0,1,10,0,2,2,9,0,0,0,0,0,12,1,2,9,29,2,0,1,0,0,3,0,0,0,0,13,0,0,0,0,4,0,5,10,1,0,1,0,0,0,1,0,0,0,8,0,0,0,0,0,0,15,8,8,10,5,0,0,0,0,0,10,7,20,0,0,7,1,0,0,21,7,4,8,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,1082062,M,North Western Region,Lower Than A Level,30-40%,35-55,0,60,TRUE,Pass,80,95,100,95,84,0,0,0,55,61,81,154,58,83,41,65,73,76,69,21,7,83,55,61,84,33,34,40,46,149,190,37,33,53,43,18,31,30,46,108,137,136,84,47,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,3,0,7,0,23,0,0,33,18,0,2,5,1,2,0,0,0,0,35,24,0,7,0,6,9,0,0,100,28,6,8,1,11,0,0,0,0,17,2,1,31,0,6,0,0,1,0,1,17,3,2,4,0,56,0,0,0,0,13,0,1,7,0,19,0,0,1,15,0,0,2,4,0,44,0,0,0,40,15,0,2,0,11,2,3,0,0,6,2,0,5,61,0,2,0,0,0,10,9,40,3,0,4,0,0,0,3,6,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,19,1,9,52,2,0,0,0,0,0,0,9,0,1,3,0,42,0,0,0,52,6,0,0,0,0,0,3,0,0,13,0,8,51,12,0,0,0,0,0,4,1,3,25,0,0,0,0,0,0,6,0,0,28,0,0,0,0,0,0,6,27,4,0,2,1,0,0,0,0,15,0,1,3,26,0,0,1,0,0,126,17,2,0,1,0,1,2,0,0,15,3,0,170,0,2,0,0,0,0,11,21,0,0,2,0,3,0,0,0,21,12,0,0,0,0,0,0,0,0,42,11,0,0,0,0,0,0,0,0,10,3,11,18,0,0,1,0,0,0,3,0,0,0,15,0,0,0,0,0,14,15,0,2,0,0,0,0,0,0,9,0,3,0,18,0,0,0,0,0,14,0,0,5,24,0,2,1,0,0,26,3,18,3,3,52,1,2,0,0,12,0,8,108,0,0,3,5,1,0,27,0,0,0,109,0,0,0,0,0,0,62,17,0,2,0,1,0,2,0,0,9,0,37,0,1,0,0,0,0,6,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,1173473,M,South Region,Lower Than A Level,70-80%,55<=,0,60,FALSE,Pass,80,95,73,79,69,66,9,11,3,115,86,97,59,109,108,61,67,42,57,30,23,65,56,77,57,82,50,67,76,45,37,102,40,103,49,40,23,35,47,145,72,123,93,75,59,26,24,2,5,4,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,40,29,1,2,18,0,24,0,0,1,2,33,25,4,2,0,3,16,1,0,41,21,6,2,12,12,2,1,0,0,15,6,0,23,1,13,1,0,0,0,1,34,5,6,22,5,34,0,0,2,2,32,3,12,26,4,29,0,0,0,20,0,0,2,13,4,21,0,1,0,37,20,0,2,0,5,3,0,0,0,14,5,4,4,13,1,1,0,0,0,23,13,11,0,0,7,3,0,0,0,16,12,0,2,0,0,0,0,0,0,0,13,0,0,0,0,10,0,0,0,14,4,12,29,3,1,0,2,0,0,0,14,0,0,1,0,38,3,0,0,41,17,9,10,0,0,0,0,0,0,17,2,4,21,10,0,0,3,0,0,18,12,21,21,6,4,0,0,0,0,13,10,2,19,0,2,4,0,0,0,23,20,10,4,5,2,0,0,3,0,15,8,3,19,26,0,0,4,0,1,17,9,10,0,5,0,3,1,0,0,10,0,2,17,0,5,0,0,0,3,30,57,0,8,4,0,2,1,0,0,14,21,0,0,3,2,0,0,0,0,34,29,3,16,0,14,7,0,0,0,15,2,12,7,0,11,2,0,0,0,15,0,9,2,9,0,0,0,3,2,7,15,0,0,0,0,0,0,0,1,9,1,5,7,12,1,0,0,0,0,12,0,4,7,20,2,2,0,0,0,47,6,36,5,5,36,2,8,0,0,16,3,15,30,2,3,0,3,0,0,38,1,38,6,31,1,7,1,0,0,4,13,28,2,27,19,0,0,0,0,8,9,33,12,1,5,6,1,0,0,15,0,3,12,26,0,3,0,0,0,15,11,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
DDD,2014J,1360878,M,North Region,HE Qualification,80-90%,35-55,0,90,FALSE,Pass,70,85,53,55,75,48,0,24,0,0,31,18,5,0,0,27,0,13,1,0,0,0,0,10,0,0,7,4,0,3,22,35,3,11,0,0,1,8,0,2,3,0,1,1,2,0,1,0,0,0,0,0,0,0,9,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,2,0,0,0,0,0,0,2,0,2,4,10,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,10,2,0,0,7,0,0,0,0,6,2,0,0,0,0,27,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,1380308,M,Wales,HE Qualification,90-100%,35-55,0,60,FALSE,Pass,80,95,95,96,91,0,0,0,27,89,4,7,19,11,14,31,9,38,34,0,0,8,0,0,0,0,11,0,6,0,9,0,0,0,0,0,10,0,0,18,0,10,15,10,30,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,3,1,0,0,0,60,9,0,1,6,1,12,0,0,0,0,0,1,0,3,0,0,0,0,0,2,3,0,0,1,1,0,0,0,0,5,2,0,8,1,3,0,0,0,0,0,2,0,0,0,1,8,0,0,0,0,5,3,2,3,1,0,0,0,0,9,0,2,4,9,5,2,0,0,0,5,2,0,2,0,0,0,0,0,0,14,0,0,2,7,15,0,0,0,0,5,2,25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,2,1,0,0,0,0,0,0,2,1,8,0,3,0,1,0,0,2,6,0,0,0,0,2,0,0,8,0,2,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0
DDD,2014J,1382719,M,North Western Region,Lower Than A Level,80-90%,55<=,0,60,FALSE,Fail,85,95,93,81,61,70,2,0,59,61,70,62,26,78,124,82,45,17,27,6,2,14,21,33,7,35,47,29,56,25,59,9,47,30,26,2,17,0,5,1,1,0,10,7,13,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,51,0,2,0,0,14,18,0,4,14,2,9,0,0,0,0,29,15,5,8,0,2,10,1,0,24,12,0,0,8,17,0,1,0,0,6,0,0,19,0,0,0,0,1,0,0,25,3,5,9,1,35,0,0,0,2,32,3,14,34,6,32,0,0,1,18,1,3,14,34,8,3,0,1,0,8,17,0,2,0,12,5,1,0,0,7,3,3,2,2,0,0,0,0,0,7,0,15,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,2,2,5,0,0,0,0,0,0,7,0,0,1,1,12,0,0,0,0,12,3,10,1,3,0,4,0,0,2,0,0,5,0,0,0,0,0,0,8,1,10,14,0,2,0,0,0,0,13,8,2,15,0,2,5,2,0,0,9,5,6,3,4,2,0,0,0,0,11,3,3,26,10,0,0,3,0,0,14,6,0,0,0,0,1,0,0,4,19,0,1,19,0,7,3,0,0,10,4,3,0,0,1,0,0,1,0,0,2,22,0,0,11,9,2,1,0,0,0,10,2,11,0,3,4,0,0,0,8,0,7,5,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,2,1,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,1,0,0,0,0,1,2,3,0,0,1,0,0,0,0,6,0,0,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,1482413,M,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,60,FALSE,Fail,55,55,80,87,72,62,18,3,1,6,10,0,10,9,22,11,18,11,37,0,0,12,0,7,9,18,0,24,0,0,2,0,0,1,0,22,1,11,0,0,0,0,0,0,0,0,0,0,7,3,3,5,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,4,1,0,0,0,0,2,3,2,2,0,0,0,0,0,1,8,0,1,9,1,2,0,0,0,2,0,0,1,6,2,0,0,0,0,0,5,0,3,0,6,4,0,0,0,2,0,1,7,0,0,1,0,0,0,11,19,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,2,0,1,3,2,0,0,1,0,0,4,2,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,10,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,1526210,F,South West Region,A Level or Equivalent,70-80%,35-55,0,60,TRUE,Fail,90,90,78,28,40,40,0,1,0,0,27,150,38,37,14,8,114,21,106,17,70,1,54,4,16,24,19,98,11,10,18,19,37,18,23,5,8,36,36,8,28,39,16,25,27,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,4,0,0,3,0,0,24,51,7,20,11,31,6,0,0,0,13,1,2,2,4,14,0,0,2,0,2,15,2,2,10,1,5,0,0,0,0,8,2,0,4,0,0,0,0,0,1,0,0,2,3,0,2,0,0,0,13,34,1,14,0,32,14,6,0,0,5,1,3,7,0,0,5,0,0,0,29,33,16,0,0,10,6,0,2,10,7,0,3,0,0,5,2,0,0,0,0,14,0,29,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,8,13,1,16,8,0,0,0,1,1,2,0,0,0,0,0,0,3,0,0,0,10,3,0,0,0,0,2,0,6,9,0,2,0,5,0,0,8,9,0,0,0,2,0,0,0,0,27,1,34,1,4,13,0,1,17,0,5,0,0,5,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,4,3,4,3,0,0,7,1,0,0,0,4,0,0,1,4,0,1,1,8,0,0,11,0,1,14,1,10,0,0,0,0,6,1,9,0,0,0,2,0,0,8,0,11,0,1,0,1,0,0,2,1,2,2,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,14,2,15,4,0,0,0,0,1,0,14,4,3,9,0,0,6,0,0,0,7,0,1,0,0,0,0,0,0,0,13,2,2,0,0,11,0,0,0,0,16,5,13,0,0,1,4,0,0,0,0,3,6,0,3,4,0,0,0,0,3,6,15,0,0,1,0,0,0,0,9,0,3,6,5,1,0,3,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,1589066,M,South Region,A Level or Equivalent,50-60%,35-55,0,60,FALSE,Pass,60,80,80,67,60,60,87,29,63,136,97,44,14,41,54,75,37,41,18,25,6,0,22,48,28,67,56,11,25,54,57,7,19,14,2,1,1,74,23,5,1,0,46,6,9,10,0,2,12,9,13,52,1,0,12,0,5,12,0,0,0,0,0,0,28,19,11,2,0,0,0,3,0,0,82,30,0,2,16,1,5,0,0,0,2,39,22,0,20,0,1,6,0,7,23,10,0,9,0,2,0,0,0,0,5,1,0,8,0,0,0,0,0,0,3,13,5,3,5,0,12,0,0,0,0,17,5,0,11,3,13,0,4,1,22,0,8,13,23,7,1,0,1,0,5,10,0,10,0,6,3,1,2,0,16,2,2,3,10,0,0,0,0,8,8,5,0,0,0,3,2,0,0,0,6,6,0,0,0,9,4,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,0,3,1,5,0,0,0,18,11,2,6,0,8,0,3,0,0,9,1,0,11,5,2,0,0,0,0,18,4,3,29,12,0,0,0,1,0,16,8,3,19,0,4,6,0,0,0,4,0,5,1,0,1,0,0,0,0,6,0,5,12,1,0,0,1,0,0,0,15,18,3,3,0,11,4,0,0,12,10,3,20,0,8,4,0,0,0,5,0,0,0,1,0,0,1,0,0,4,6,0,0,2,1,6,0,0,0,0,5,2,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,4,11,5,24,1,0,0,1,10,8,8,0,2,2,1,0,2,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,17,0,5,0,0,0,0,3,2,0,0,0,0,1,0,0,3,0,0,3,0,3,0,0,0,0,6,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
